org_cst_key,org_name,org_ogt_code,org_state_incorporated,n53_municipal_type,org_metropolitan_area_ext,org_fips_place_ext,org_prefix_ext,org_city_name_ext,org_fips_county_subdivision_ext
1fe87289-4019-49aa-a520-b9950054c7c2,City of West Sacramento,City,CA,City,NULL,0684816,City of,West Sacramento,NULL
8f666f09-4690-4457-88bc-b9953da12f9b,Town of Spurgeon,City,IN,Town,NULL,1872440,Town of,Spurgeon,NULL
320dabb0-80af-4e56-824e-b9965635429c,City of Newark,City,TX,City,NULL,4850772,City of,Newark,NULL
bca308c0-ed4b-4dd7-a47c-b9975c9ff636,"Be Strong International, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4a9599a9-7393-4710-95de-b99ee325e03b,CITY OF CHARLOTTE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
deefa75e-b17b-4d6d-9457-b9a6c751e0f8,Town of Imboden,City,AR,Town,NULL,0534150,Town of,Imboden,NULL
3c1213d7-ba25-40bd-80ca-b9a957b47a52,City of Emmett,City,ID,City,NULL,1625570,City of,Emmett,NULL
1e57f487-494c-4261-8deb-b9abda32f125,City of Hoxie,City,AR,City,NULL,0533580,City of,Hoxie,NULL
69ba3efc-7f07-49c6-9403-b9ac559082dc,Town of Fox Lake,City,WI,Unincorporated Jurisdiction,NULL,5502727025,Town of,Fox Lake,NULL
b449c783-20fd-4233-8a13-b9ad68d973bf,Village of Freeport,City,MI,Village,NULL,2630580,Village of,Freeport,NULL
31b28fc4-0564-4488-ae51-b9ade413ad57,Harmony,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ee8b0eaa-e304-41d2-bbc8-b9aea2566802,City of Harvey,City,IL,City,NULL,1733383,City of,Harvey,NULL
34447a68-4e47-4ed1-8260-b9b000cabb10,City of Coburg,City,OR,City,NULL,4114400,City of,Coburg,NULL
b250f8e8-3b58-4b5c-92a7-b9b155002e5a,Village of Campton Hills,City,IL,Village,NULL,1710906,NULL,Campton Hills,NULL
44cc92b6-859c-4b42-bce3-b9b89f116f01,City of Green Lake,City,WI,City,NULL,5531300,City of,Green Lake,NULL
9c9d73e5-9175-4b5f-a5cf-b9ba347e6c73,City of Elkhorn City,City,KY,City,NULL,2124382,City of,Elkhorn City,NULL
454af86a-cd79-47ba-bc54-b9bb56ea8f0b,Village of Fredonia,City,NY,Village,27460,3627419,Village of,Fredonia,NULL
5ae29901-b3a3-41cc-ac0d-b9bd7a054120,Village of Windham,City,OH,Village,NULL,3985946,Village of,Windham,NULL
84da668f-b3fa-4647-91f2-b9beb8464b02,City of Champaign,City,IL,City,NULL,1712385,City of,Champaign,NULL
e7c51cde-1a40-4069-8f34-b9bf814a3ec8,Town of Clermont,City,GA,Town,NULL,1316796,Town of,Clermont,NULL
1125d455-6d6d-4a23-b6f8-b9c0945c4d5d,City of Melbourne,City,IA,City,NULL,1950880,City of,Melbourne,NULL
5ab1d973-85b4-4b6a-bd05-b9c1b6b62118,Town of Monico,City,WI,Unincorporated Jurisdiction,NULL,5508553662,Town of,Monico,NULL
5780926d-e811-4647-94c7-b9c275b82b6d,"Village of Palmetto Bay ",City,FL,Village,NULL,1254275,NULL,Palmetto Bay,NULL
1c74869d-63b0-46ff-865e-b9c7938c85ba,Town of Thrall,City,TX,Town,NULL,4872824,Town of,Thrall,NULL
51e39c55-3803-4b23-a51e-b9cb911a467b,Village of Green Valley,City,IL,Village,NULL,1731563,Village of,Green Valley,NULL
d379a3aa-d537-4cbc-84e6-b9cd0e1d4f62,Town of La Bolt,City,SD,Town,NULL,4634540,Town of,La Bolt,NULL
634d0229-9ff5-4a56-82f6-b9d1c103d75e,City of Salem,City,IL,City,16460,1767236,City of,Salem,NULL
063a37a6-0d42-4a65-b3ac-b9d45989dae5,City of Clayton,City,CA,City,NULL,0613882,City of,Clayton,NULL
fba1af95-8086-443a-97ff-b9d47ef2417c,City of Pewaukee,City,WI,City,NULL,5562240,Town of,Pewaukee,NULL
e277214b-6457-4eae-9647-b9d548ea1059,Town of Albion,City,OK,Town,NULL,4001050,Town of,Albion,NULL
d8e688b7-0f53-4cc4-819e-b9da038cbd9c,Borough of Wernersville,City,PA,Borough,NULL,4282296,Borough of,Wernersville,NULL
5bef549d-0f20-412f-bb81-b9da1283864f,Maine Municipal Association Risk Management Services (Risk Pool),Risc Pool,ME,NULL,NULL,NULL,NULL,NULL,NULL
4528a6f5-5b1a-4e32-9a35-b9da3a46074b,City of Livingston,City,CA,City,NULL,0642006,City of,Livingston,NULL
bd1ecf0b-fde5-4176-a1e1-b9dd5e26a7fc,U.S. Department of Housing and Urban Development (HUD),Federal Agency,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1be7fff7-9afb-4f6b-aa63-b9df01cf14d6,Town of Minetto,City,NY,Town,NULL,3607547691,Town of,Minetto,NULL
e564ba8f-d2b6-49ec-8cec-b9df62edb57d,City of West Orange,City,TX,City,NULL,4877752,City of,West Orange,NULL
6dbecda6-27e8-4470-9389-b9e12bad681a,City of Baldwin Park,City,CA,City,NULL,0603666,City of,Baldwin Park,NULL
835c8cec-28b7-4475-b609-b9e258be1f56,Yellowstone County,County,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dba46d01-3057-4bed-be97-b9e3cbc676a5,Village of Garrett,City,IL,Village,NULL,1728742,Village of,Garrett,NULL
aec78862-4913-4dc0-9f70-b9e46a095baa,City of Fredonia,City,AR,City,NULL,0525060,City of,Fredonia,NULL
87cd5c8a-a7cb-4237-991f-b9e647dc6d98,City of Ridgeside,City,TN,City,NULL,4763080,City of,Ridgeside,NULL
f22d832e-7584-471a-b5bc-b9e97aa4fb4d,County of Spartanburg,County,SC,NULL,NULL,NULL,NULL,NULL,NULL
9ee8de7c-2569-4016-aaf3-b9ec6390d801,Town of Rural Hall,City,NC,Town,NULL,3758360,Town of,Rural Hall,NULL
f59545ec-e2ec-4803-997d-b9ed3f5fafa6,City of Sharon Springs,City,KS,City,NULL,2064375,City of,Sharon Springs,NULL
8f24ec3d-5b08-464d-bce7-b9f4cd964e73,Village of Burlington,City,IL,Village,NULL,1709759,Village of,Burlington,NULL
d8ba9127-e4e1-47c1-b2f5-b9f71f594289,City of Glenpool,City,OK,City,NULL,4029600,City of,Glenpool,NULL
f7c10b69-8ccd-4ccb-8a9d-b9f731b64898,"CompBase, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b35c6434-a191-4a92-8a58-b9f82794f9d2,Town of Trimble,City,TN,Town,NULL,4775160,Town of,Trimble,NULL
b9395ffb-a15d-4a02-8da5-b9f8d77d3591,City of Wamac,City,IL,City,NULL,1778721,City of,Wamac,NULL
d2b1e279-01ea-496f-93ce-b9fa894162c1,Town of Wallagrass,City,ME,Town,NULL,2300379865,Town of,Wallagrass,NULL
6717fc7c-e5fe-4339-bd5c-b9fbe7e20480,DoorDash,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1e8b0ddd-27ee-4e42-9483-b9ff1903bac1,Village of Tupper Lake,City,NY,Village,31660,3675671,Village of,Tupper Lake,NULL
107aaafb-87ae-492d-ab2e-ba011b359391,Town of Fowler,City,NY,Town,NULL,3608927100,Town of,Fowler,NULL
bbb8404a-0ea2-4cd3-bd7e-ba04f6c9ee5b,Town of Arpin,City,WI,Unincorporated Jurisdiction,NULL,5514103050,Town of,Arpin,NULL
aac017b3-aedd-4c81-9810-ba05da59ad0b,Town of Ranson,City,WV,Town,NULL,NULL,Town of,Ranson,NULL
45061ef7-bf8b-4fed-ac38-ba1032fd7fe1,Town of Rindge,City,NH,Town,28300,3300564580,Town of,Rindge,NULL
0870d9ec-d245-4cc7-bb52-ba10a1022059,Inside Washington Publ,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cd93ff6a-b845-4a54-a71b-ba1260e62631,Town of Crystal Lake,City,WI,Unincorporated Jurisdiction,NULL,5507717900,Town of,Crystal Lake,NULL
f1c4a5d4-3a13-45c7-a395-ba1328679274,City of Mccrory,City,AR,City,NULL,0542500,City of,Mccrory,NULL
857f000b-f931-4b11-9e5a-ba1453720e90,Philadelphia Biblical University,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6cb29524-0d7a-4fae-bbf1-ba15d474366b,Preston Osborne,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b2fd7ba3-53a1-4b45-9ee6-ba16094a08ab,Gantt Huberman Architects,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1755122c-4bfc-4336-88d8-ba18d792e158,Town of Westville,City,IN,Town,NULL,1883420,Town of,Westville,NULL
f611caf1-3d8c-481f-9ba2-ba1a696d7e1c,Town of Corinth,City,ME,Town,NULL,2301914380,Town of,Corinth,NULL
c9c6da6b-8522-4d75-9c84-ba1b505c27fd,City of Mount Pleasant,City,TN,City,NULL,4751080,NULL,Mount Pleasant,NULL
b915e5ab-1ab8-4871-bc1c-ba1c8c6e39cf,Marion County Health Department,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2f55e22c-b8b7-4f61-9d2b-ba1de878f7ed,Town of Carlton,City,WI,Unincorporated Jurisdiction,NULL,5506112575,Town of,Carlton,NULL
02026215-3dea-4c90-a084-ba1e9c0b6db9,Village of Rayland,City,OH,Village,NULL,3965662,Village of,Rayland,NULL
75f7eaac-8b71-4649-994e-ba21d4298a6d,First Place Partners,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
daca0378-9a7d-4181-8fb4-ba22a14771a1,Town of Osborn,City,ME,Town,NULL,2300955855,Town of,Osborn,NULL
6fe8312d-cc92-425e-80e7-ba285af695ae,Borough of Jewett City,City,CT,Borough,NULL,0939940,Borough of,Jewett City,NULL
fb8f57f9-ef4f-45b3-80b1-ba2f6e208721,Village of Whitney Point,City,NY,Village,NULL,3681831,Village of,Whitney Point,NULL
06ffd6ce-2f75-424e-91bd-ba324f8f2f24,Village of Big Bend,City,WI,Village,NULL,5507200,Village of,Big Bend,NULL
0143b593-b74d-40ee-80de-ba329b9860f6,City of Ward,City,AR,City,NULL,0573130,City of,Ward,NULL
8c083823-a2e1-484c-aa6c-ba39be11c28c,City of Ferndale,City,WA,City,NULL,5323620,City of,Ferndale,NULL
003eeb45-1dee-4cdd-95b8-ba3fe14aac10,City of Ekwok,City,AK,City,NULL,0221810,City of,Ekwok,NULL
a87e0d0f-ea18-497f-90cd-ba420adcfb35,City of Maplewood,City,MN,City,NULL,2740382,City of,Maplewood,NULL
d4f81336-b694-480b-b95e-ba42d56e32bd,City of East Brewton,City,AL,City,NULL,0122216,Town of,East Brewton,NULL
d3d56ec4-c198-42c1-89d0-ba44ceef0e07,Village of Octa,City,OH,Village,NULL,3957918,Village of,Octa,NULL
688cb564-1345-4532-a564-ba452763a01f,Town of Sylvester,City,WV,Town,NULL,5478964,NULL,Sylvester,NULL
26eed38e-4af7-4f88-ab55-ba46313a97b2,Town of Washington,City,WI,Unincorporated Jurisdiction,NULL,5502983600,Town of,Washington,NULL
32042ac2-a753-464a-ac74-ba4c76c61e17,Lares,City,PR,NULL,NULL,NULL,NULL,Lares,NULL
4a021293-0c0f-4b89-862c-ba4e28b3b832,Village of Coldwater,City,OH,Village,16380,3916532,Village of,Coldwater,NULL
3c79fb8c-94f8-4bdf-8e5b-ba4fd8d52b01,Borough of Smithton,City,PA,Borough,NULL,4271424,Borough of,Smithton,NULL
ae551f18-1a1e-455f-a9ce-ba546a95fee8,T J Reddick Bar Association Inc,Association,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43fac218-1131-4903-a8b7-ba555cab8d3c,City of Groveport,City,OH,City,NULL,3932606,Village of,Groveport,NULL
36a3cf63-d2f8-4b1e-9090-ba60a66c3556,Borough of Freedom,City,PA,Borough,NULL,4227712,Borough of,Freedom,NULL
9247611a-f834-49b6-9e44-ba63dd98dc47,Town of Little Wolf,City,WI,Unincorporated Jurisdiction,NULL,5513545300,Town of,Little Wolf,NULL
165b58ef-688a-4549-9cab-ba65ad53cdf9,University of Mississippi,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08817f57-b5ae-4080-b3c1-ba6748af4530,Town of Fayston,City,VT,Town,NULL,5002325825,Town of,Fayston,NULL
8bfa5eac-b6ad-4323-b19e-ba6815010192,Town of Mars Hill,City,ME,Town,NULL,2300343710,Town of,Mars Hill,NULL
2f336577-c916-49f9-8c99-ba6d14bd056e,Town of Caledonia,City,WI,Unincorporated Jurisdiction,NULL,5512111975,Town of,Caledonia,NULL
8f82d166-8603-48f6-8c3e-ba6f1cce1932,City of Effingham,City,KS,City,NULL,2020025,City of,Effingham,NULL
41e0089b-ef84-4052-a7f0-ba6f72b60800,City of Sistersville,City,WV,City,NULL,5474380,City of,Sistersville,NULL
0cb76fcb-e3fe-41c1-a09e-ba6f91e9be44,Metropolitan Transportation Commission,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44848ec2-4e2b-4987-a033-ba7402f843c9,New York State Department of Education,Public School/School District,NULL,NULL,NULL,NULL,NULL,NULL,NULL
716779e5-1647-489e-819c-ba744beb2f76,Town of Little Grant,City,WI,Unincorporated Jurisdiction,NULL,5504345025,Town of,Little Grant,NULL
0bdc7500-aaf6-4bb6-954b-ba75ae3f5262,City of Pittston,City,PA,City,NULL,4261048,City of,Pittston,NULL
32f3a98a-ef26-4f2c-aa66-ba75c537e840,Town of Blackwell,City,TX,Town,NULL,4808488,Town of,Blackwell,NULL
59ce80e8-efb4-4137-83c6-ba761dde3b17,Village of Hoskins,City,NE,Village,NULL,3123235,Village of,Hoskins,NULL
e97aba50-973d-46a0-aad1-ba777d0d4627,City of Kingsville,City,MO,City,NULL,2938918,City of,Kingsville,NULL
54b6c3fc-1a1f-43c0-b03c-ba77d583ced3,Borough of Le Raysville,City,PA,Borough,NULL,4242824,Borough of,Le Raysville,NULL
f1c3937e-e13c-4cb9-8de4-ba7cd3f23ff5,Town of Milladore,City,WI,Unincorporated Jurisdiction,NULL,5514151900,Town of,Milladore,NULL
aacf7dd4-ee98-4c48-b43d-ba7e0473f3aa,City of La Grange,City,KY,City,NULL,2143480,City of,La Grange,NULL
907f609f-dc63-4382-8572-ba80ba9411f0,Community Initiative to Reduce Violence,Civic Group/Non-profit,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e60995f4-f1b5-4fd2-927a-ba85451e73b0,Ford Foundation,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67a0b825-9d4d-463f-8341-ba85905759dd,Hamlet of Uniondale,Census-designated place (CDP),NY,CDP - census-designated place,NULL,NULL,City of,NULL,NULL
adc4def6-04c0-4c0a-a504-ba86700ea367,Town of Wingate,City,NC,Town,NULL,3774760,Town of,Wingate,NULL
464cd91f-97be-45be-8b43-ba86f494fdc6,Helena,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157a339e-a020-410d-8359-ba8879e1251a,City of Marianna,City,AR,City,NULL,0544120,City of,Marianna,NULL
a0246788-1eb9-4f9f-ae9c-ba89ab7c9d0a,Latin American Coalition,Civic Group/Non-profit,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39006cc7-87f9-48ee-ab88-ba8c2c045c6b,Town of Abrams,City,WI,Unincorporated Jurisdiction,NULL,5508300175,Town of,Abrams,NULL
15b37eba-2dc6-4688-9d35-ba8dfa21492c,City of Eitzen,City,MN,City,NULL,2718368,City of,Eitzen,NULL
5e4b98be-4700-41e6-80a1-ba90d942887b,"The Active Network, LTD.",Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9e587a6a-942c-471d-be2e-ba9271d47fb5,Town of Smyrna,City,NY,Town,NULL,3601768110,Town of,Smyrna,NULL
993921c6-0b7a-4f8e-b5b5-ba9298644bb7,City of Milo,City,IA,City,NULL,1952455,City of,Milo,NULL
1a1601e3-d951-4ae3-b2e5-ba973ece5f81,Town of Charlotte,City,VT,Town,NULL,5000713300,Town of,Charlotte,NULL
c428530e-3ea6-43e5-9dde-ba97c31b9a8a,Karelia Health,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35565112-51c6-44de-a688-baa0021f1a5d,Reveille Foundation,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ab5dd379-a686-44d6-b9a1-baa273810a3a,United Airlines,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
947e6517-3958-4693-bb05-baa289b0e669,City of Carbon Hill,City,AL,City,NULL,0112016,City of,Carbon Hill,NULL
1b11c998-b7bb-4379-a33c-baa5b13c05b8,Town of San Luis,City,CO,Town,NULL,0868105,Town of,San Luis,NULL
4252ec0b-a736-4163-99d8-baa80b5bf1a1,Town of Killington,City,VT,Town,NULL,5002137685,Town of,Killington,NULL
75e443de-3592-4e8f-80b0-baa966e8936c,Municipal Legislative Commission,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6fb0832f-3c1c-42c5-94f3-baad453504a1,City of Cincinnati,City,IA,City,NULL,1913395,City of,Cincinnati,NULL
c867757c-90e1-4731-8e93-bab1531ad63c,City of Socorro,City,NM,City,NULL,3573540,City of,Socorro,NULL
47aa6c1d-b889-4fc9-9a3d-bab4727fb61e,City of Swanville,City,MN,City,NULL,2763778,City of,Swanville,NULL
8c82f4ed-e450-402c-9811-bab4fe9c1d4d,City of Bardstown,City,KY,City,NULL,2103628,City of,Bardstown,NULL
2257774d-73fc-415b-8fd7-bab7215b2a88,"First Book ",Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68baaad2-5003-4f43-920d-bab8d8bcd52a,Mi Familia Vota Education Fund,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3d3c2c66-c66d-435b-9e57-bab9e561cc87,City of Berlin,City,ND,City,NULL,3806300,City of,Berlin,NULL
0aea33d3-7d7d-4436-9baa-babab325d63e,TMA List Brokerage & Management,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b877f8e5-d000-4726-b14a-babec4393e32,Texas A and M University,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
faa9fbb8-e8af-4cd3-acd1-bac0d4e220a3,City of New Rockford,City,ND,City,NULL,3856620,City of,New Rockford,NULL
279b04a1-ef38-4d54-a3ee-bacd042ebaa9,Village of Alvin,City,IL,Village,NULL,1701242,Village of,Alvan,NULL
7dee9615-ce66-41af-bc95-bacfc439b535,City of Faribault,City,MN,City,22060,2720546,City of,Faribault,NULL
67969f36-7f05-4118-bb40-bad042dce4e4,City of Schoenchen,City,KS,City,NULL,2063425,City of,Schoenchen,NULL
39ccb20f-080c-42f3-b52c-bad12710c4c9,Borough of Stillwater,City,PA,Borough,NULL,4274184,Borough of,Stillwater,NULL
08a1a1f1-8d2f-48b6-9840-bad1716ca570,City of Rainelle,City,WV,City,NULL,5466652,NULL,Rainelle,NULL
ebc70369-4319-4e1c-a0f4-bad3588af13e,Town of Westby,City,MT,Town,NULL,3078925,Town of,Westby,NULL
5454ca64-1c3b-4a84-af69-bad68c726cfa,County of James city,County,VA,County,NULL,NULL,NULL,NULL,NULL
3f7fccbd-053f-4f7a-a2ef-bad707e7d3a4,New Hampshire Housing Finance Authority,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76a06265-7a41-44a5-aa22-bade38610e9a,City of Oak Hill,City,TN,City,NULL,4754780,City of,Oak Hill,NULL
c5f7f7a8-c6d6-4980-a07a-bae0cea66b47,City of Biwabik,City,MN,City,NULL,2706148,City of,Biwabik,NULL
0234df76-91e6-432c-a3a8-bae194204113,City of Janesville,City,IA,City,NULL,1939405,City of,Janesville,NULL
53fec6a8-7963-45a8-b554-bae1e9dfe711,Village of Limestone,City,NY,Village,NULL,3642378,Village of,Limestone,NULL
043ba59a-fc14-4702-8fda-bae274991675,U.S. House of Representatives,Federal Agency,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08dda026-fbc2-460f-955f-bae2a8837619,Township of Raritan,City,NJ,Township,NULL,3401961920,NULL,Raritan,NULL
20cd2364-63c4-4fcf-b603-bae4a15c26da,Hillsborough County Public Schools,Public School/School District,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07d319e8-a626-4ab8-9c2b-bae53239d401,Spare Labs Inc,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d2666801-6a42-40da-9030-baea2afa4863,City of Tye,City,TX,City,NULL,4874132,City of,Tye,NULL
b562050f-19d7-4298-9702-baec1dcbd9b1,City of Edwardsville,City,KS,City,NULL,2020000,City of,Edwardsville,NULL
e58dfa5b-c53a-49fe-ba3b-baee1541fdb8,Town of Stubbs,City,WI,Unincorporated Jurisdiction,NULL,5510777850,Town of,Stubbs,NULL
465bdf6d-8d9d-45d9-ac95-baf5e2adb5de,Town of Carefree,Census-designated place (CDP),IN,CDP - census-designated place,NULL,1810242,Town of,NULL,NULL
fef0b38a-ded3-4f50-9e36-baf6b87c11ca,Town of Repton,City,AL,Town,NULL,0164368,Town of,Repton,NULL
77e4fa7b-873a-4f0c-91ac-baf7335aeebd,City of Graham,City,MO,City,NULL,2928072,City of,Graham,NULL
a7c4676b-6617-46db-9d31-baf789885ac4,Borough of Sewickley,City,PA,Borough,NULL,4269376,Borough of,Sewickley,NULL
80ff3e68-bac7-4c66-a6ba-bafb916d0961,City of Fenton,City,IA,City,NULL,1927210,City of,Fenton,NULL
9578a7a4-59ad-4af3-9025-bb0302c844a8,"Town of Lisbon, Juneau County",City,WI,Unincorporated Jurisdiction,NULL,5505744825,Town of,Lisbon,NULL
982b52ac-859d-4d5e-ba8b-bb07349af2cf,City of Astoria,City,OR,City,11820,4103150,City of,Astoria,NULL
6031764c-dcec-4b88-bc4e-bb0846c79573,City of Alvarado,City,TX,City,NULL,4802260,City of,Alvarado,NULL
a576df69-08cb-4d22-b55c-bb0ac39f8a9b,Village of Country Life Acres,City,MO,Village,NULL,2916876,Village of,Country Life Acres,NULL
fb70e0a5-319c-4f4f-ad55-bb0b5f240de7,TSE Enterpises,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ae468509-7bc0-4b4a-b657-bb0fc9dc25c3,City of White Plains,City,KY,City,NULL,2182722,City of,White Plains,NULL
eb632bf8-f6b6-4a7b-9f55-bb1112ecc64b,Village of Saginaw,City,MO,Village,NULL,2963902,Village of,Saginaw,NULL
662c386f-f223-4c9b-931d-bb15528e9a7e,National Conference of State Legislators,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0d14bc90-95c1-4e18-8690-bb1709818158,Town of Wilson,City,TX,Town,NULL,4879612,Town of,Wilson,NULL
73438a6d-fed3-40b4-897e-bb17812a517b,City of Manter,City,KS,City,NULL,2044375,City of,Manter,NULL
d8846eac-e307-42bb-bc08-bb1807d17868,City of Bertram,City,IA,City,NULL,1906175,City of,Bertram,NULL
0a8e4a7f-841c-4b74-bb7b-bb1933a9f7c2,Town of Chapel Hill,City,NC,Town,NULL,3711800,Town of,Chapel Hill,NULL
aea24f7a-43fa-4822-bc06-bb1d59e1b695,Community Greens,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4d0cb496-1393-434f-b247-bb21b093408a,Town of Dyer,City,IN,Town,NULL,1819270,Town of,Dyer,NULL
c5b40e62-9c56-44b4-93e9-bb22c164c8dc,City of Wyoming,City,MN,City,NULL,2772022,City of,Wyoming,NULL
0ada9909-47f0-41a0-a2a3-bb2e6ef43682,Town of Jefferson,City,NH,Town,NULL,3300738820,Town of,Jefferson,NULL
0c07a278-17f6-4693-b2f4-bb2f4fd48cf3,City of Edgewood,City,WA,City,NULL,5320645,City of,Edgewood,NULL
48f5ae75-3118-4ff0-a267-bb32ad6bbed0,City of Donnelly,City,MN,City,NULL,2716084,City of,Donnelly,NULL
12eb74a9-551e-43df-84e6-bb3420ec6ba3,Town of Fairfield,City,ME,Town,NULL,2302524320,Town of,Fairfield,NULL
ff6279f5-6aeb-4945-9523-bb370465118e,U.S. Department of State,Federal Agency,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d0c4db27-f82b-44b2-953d-bb370b8d9450,Town of Hartly,City,DE,Town,NULL,1033250,Town of,Hartly,NULL
209589ca-139b-4d1d-b68e-bb38125e8beb,Town of West Jefferson,City,AL,Town,NULL,0181336,Town of,West Jefferson,NULL
c1df82a6-0fe5-4a22-bcad-bb3cfca0c06d,Aetna,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c01a48ab-2629-4497-8d9a-bb3f8f93c9ad,Oshtemo,City,MI,Charter Township,NULL,2607761400,NULL,NULL,NULL
b986d6b7-3613-48fb-b8b9-bb40597cc5b2,Town of Lake Aluma,City,OK,Town,NULL,4040800,Town of,Lake Aluma,NULL
00724aaf-2916-409d-9ef7-bb4274a42ab8,"PSMJ Resources, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7bf24040-c171-44c1-a941-bb42fa198861,Town of Carlisle,City,NY,Town,NULL,3609512452,Town of,Carlisle,NULL
97a04864-18eb-44d2-b555-bb44ea62a6ee,Tom Sawyer Company,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ed5a94ee-9d9c-40a2-a84e-bb45efeb78fd,Town of Portland,City,WI,Unincorporated Jurisdiction,NULL,5508164425,Town of,Portland,NULL
ac4176c9-82b8-4719-bf66-bb46ad270a75,Town of Friendship,City,NY,Town,NULL,3600327705,Town of,Friendship,NULL
129f4fa2-8805-4252-a975-bb4bd954f133,Village of Lipan,City,TX,Village,NULL,4842940,Village of,Lipan,NULL
45cc274d-f6dc-479b-b236-bb4dc5b8aded,City of Valdosta,City,GA,City,NULL,1378800,City of,Valdosta,NULL
79482600-cc12-4f95-ab57-bb51b1fdff8c,City of Wilmington,City,OH,City,48940,3985792,City of,Wilmington,NULL
28c16070-8817-4fba-a74b-bb5464014ae3,Township of Neptune,City,NJ,Township,NULL,3402549890,NULL,Neptune,NULL
00027357-3b46-4be5-ac67-bb550ef36d99,Town of Harford,City,NY,Town,NULL,3602332160,Town of,Harford,NULL
4c2a8d22-5458-4f16-bfe0-bb56995bf6b5,City of Carrabelle,City,FL,City,NULL,1210725,City of,Carrabelle,NULL
e5e07eee-bf4a-44f6-a5f2-bb56ff7c4499,Village of Baldwin,City,IL,Village,NULL,1703454,Village of,Baldwin,NULL
c440c045-388d-447e-bdff-bb583bc9ecf1,GOVCONNECTION,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9e5ca24f-83ae-4682-8dd1-bb59a63d7a91,Town of Greensboro,City,FL,Town,NULL,1227550,Town of,Greensboro,NULL
d73846b6-be62-48e2-94c9-bb61bf43c577,Village of Hinsdale,City,IL,Village,NULL,1735307,Village of,Hinsdale,NULL
d78b5aea-1519-4fbe-99a0-bb6363b8dc88,City of Galveston,City,TX,City,NULL,4828068,City of,Galveston,NULL
ab33dbc2-8b54-40ff-aac7-bb642ca65ed0,City of Yoakum,City,TX,City,NULL,4880560,City of,Yoakum,NULL
7506bf50-9ace-4c3a-8a45-bb653effad12,Institute for Entrepreneurial Leadership,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e3027a11-2e87-44dc-bef0-bb65ab6fc9d9,University of California,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cacad8ef-adf2-4019-a3b0-bb6a304f1d01,City of Young Harris,City,GA,City,NULL,1384960,City of,Young Harris,NULL
8ff10de5-1b6c-44f1-a7fc-bb6baf408db6,Borough of Sykesville,City,PA,Borough,NULL,4275888,Borough of,Sykesville,NULL
884b84c4-5356-4135-ae8e-bb6ce56c8b2a,City of Miami,City,MO,City,NULL,2947684,City of,Miami,NULL
